policy_step,act_chunk_number,act_chunk_index,act_chunk_refresh,act_action_14d,left_arm_joints,left_gripper,right_arm_joints,right_gripper,left_end_effector_pose,right_end_effector_pose,coin_position,coin_orientation_wxyz,coin_z_delta,reward,score,success,episode_ended,max_internal_tracking_error
27,0,26,False,"[-0.02041933685541153,-0.01300269365310669,-0.0009434223175048828,0.040528520941734314,0.00021138787269592285,0.0014431476593017578,0.9422194957733154,0.15655164420604706,1.2425236701965332,0.9758645296096802,-0.7344844937324524,0.08344724774360657,-1.1016749143600464,0.55576491355896]","[-0.019989559426903725,-0.014282211661338806,-0.0011729862308129668,0.03857514262199402,-0.00045280237100087106,0.001977458829060197]",0.04146497696638107,"[0.15814867615699768,1.2369872331619263,0.9709716439247131,-0.7318668961524963,0.08262504637241364,-1.0965157747268677]",0.02405889704823494,"[-0.29760628938674927,-0.3531857132911682,0.9259321093559265,0.7136179208755493,0.01879177801311016,-0.017761990427970886,0.7000576257705688]","[0.26546359062194824,-0.21554040908813477,1.0233733654022217,0.31316113471984863,-0.632501482963562,-0.08370860666036606,0.7034662365913391]","[-0.04849079251289368,-0.09682101011276245,0.7814736366271973]","[0.1040753424167633,0.1375988870859146,0.6830497980117798,0.7097026109695435]",0.0,0.0,0.0,False,False,0.011206626892089844
28,0,27,False,"[-0.017977967858314514,-0.014649808406829834,-0.013231277465820312,0.030287116765975952,-0.006749510765075684,0.007091552019119263,0.9413748383522034,0.16331075131893158,1.290664553642273,0.9948219060897827,-0.7414620518684387,0.09379494190216064,-1.1067339181900024,0.5468593835830688]","[-0.018202507868409157,-0.01452011987566948,-0.012031521648168564,0.031252238899469376,-0.005956578068435192,0.006438728887587786]",0.04119941219687462,"[0.1627141535282135,1.2845748662948608,0.9920645952224731,-0.7400720715522766,0.09236915409564972,-1.1054301261901855]",0.02216223254799843,"[-0.2979263365268707,-0.3524893522262573,0.9215383529663086,0.7111740112304688,0.014075024053454399,-0.009807501919567585,0.7028066515922546]","[0.2632523477077484,-0.20703120529651642,1.0188106298446655,0.2994597852230072,-0.643748939037323,-0.0772024393081665,0.6999648213386536]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407523065805435,0.1375991553068161,0.6830496191978455,0.7097027897834778]",0.0,0.0,0.0,False,False,0.01128995418548584
29,0,28,False,"[-0.021572023630142212,-0.014138877391815186,-0.00779193639755249,0.03676298260688782,-0.00760999321937561,-0.010619014501571655,0.9280729293823242,0.1805908977985382,1.319387674331665,1.0321470499038696,-0.7770627737045288,0.09916406869888306,-1.1456776857376099,0.48537957668304443]","[-0.021170463413000107,-0.014255786314606667,-0.008097998797893524,0.036125652492046356,-0.007396711967885494,-0.008443636819720268]",0.04076743125915527,"[0.17860136926174164,1.315124273300171,1.0276145935058594,-0.7721801996231079,0.09826424717903137,-1.1405448913574219]",0.019768165424466133,"[-0.29768362641334534,-0.3527370095252991,0.9233316779136658,0.7117503881454468,0.011730590835213661,-0.01812223717570305,0.7021006345748901]","[0.2585715651512146,-0.2021256685256958,1.020925760269165,0.2747453451156616,-0.6553428173065186,-0.08602800220251083,0.6983121633529663]","[-0.04849079251289368,-0.09682101011276245,0.7814736366271973]","[0.10407552868127823,0.13759875297546387,0.6830497980117798,0.7097026705741882]",0.0,0.0,0.0,False,False,0.008416056632995605
30,0,29,False,"[-0.020097676664590836,-0.0067261457443237305,-0.009110689163208008,0.03429067134857178,-0.008502155542373657,0.0018204748630523682,0.9344663619995117,0.16827522218227386,1.3255008459091187,1.0365434885025024,-0.7919365763664246,0.09864196181297302,-1.1583561897277832,0.49036234617233276]","[-0.020222995430231094,-0.0075816200114786625,-0.009090060368180275,0.03448837995529175,-0.008363403379917145,0.0005107704200781882]",0.04063694179058075,"[0.16940563917160034,1.3242909908294678,1.0354245901107788,-0.7894224524497986,0.09861912578344345,-1.1560852527618408]",0.01841023750603199,"[-0.2977948784828186,-0.3522864580154419,0.9223173260688782,0.7110815644264221,0.011675066314637661,-0.01164389681071043,0.702916145324707]","[0.2607365548610687,-0.2010166347026825,1.0203238725662231,0.26673221588134766,-0.6615447998046875,-0.08247283846139908,0.6959959864616394]","[-0.04849079251289368,-0.09682101756334305,0.7814736366271973]","[0.10407515615224838,0.1375991702079773,0.6830494403839111,0.7097029089927673]",0.0,0.0,0.0,False,False,0.003945827484130859
31,0,30,False,"[-0.020489688962697983,-0.016165316104888916,-0.006189167499542236,0.04033897817134857,-0.004329890012741089,-0.011877506971359253,0.9335923790931702,0.1675603687763214,1.3054124116897583,1.0295499563217163,-0.787532389163971,0.09751972556114197,-1.1561540365219116,0.4718247056007385]","[-0.020465118810534477,-0.015197285450994968,-0.006392786279320717,0.039647024124860764,-0.004840738605707884,-0.010297177359461784]",0.04054864123463631,"[0.16776904463768005,1.3074396848678589,1.0303436517715454,-0.7878066897392273,0.09766311943531036,-1.1561464071273804]",0.017230041325092316,"[-0.2976818084716797,-0.35291290283203125,0.9243263602256775,0.712371826171875,0.013245454989373684,-0.020952576771378517,0.7013642191886902]","[0.26161810755729675,-0.20391158759593964,1.0227717161178589,0.2715612053871155,-0.6587746143341064,-0.08623524010181427,0.6963001489639282]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407564043998718,0.13759876787662506,0.6830495595932007,0.7097028493881226]",0.0,0.0,0.0,False,False,0.00445103645324707
32,0,31,False,"[-0.020482532680034637,-0.016844570636749268,-0.007458984851837158,0.03919023275375366,-0.013643920421600342,0.0023679733276367188,0.9384613633155823,0.1685764193534851,1.3382083177566528,1.0434025526046753,-0.7659593224525452,0.07972735166549683,-1.1595381498336792,0.4496660530567169]","[-0.020464103668928146,-0.016626184806227684,-0.007400258909910917,0.03922876715660095,-0.012529412284493446,0.0007519508362747729]",0.040595442056655884,"[0.16853681206703186,1.3349326848983765,1.0418647527694702,-0.7686023116111755,0.08200035989284515,-1.1591023206710815]",0.016031574457883835,"[-0.2979048490524292,-0.35292887687683105,0.924052357673645,0.709585428237915,0.017114005982875824,-0.017142511904239655,0.7042028903961182]","[0.2597937285900116,-0.19703419506549835,1.0206739902496338,0.26856765151023865,-0.6537811160087585,-0.08843453228473663,0.701869547367096]","[-0.04849079251289368,-0.09682101756334305,0.7814736366271973]","[0.10407519340515137,0.13759920001029968,0.6830494403839111,0.7097029685974121]",0.0,0.0,0.0,False,False,0.0072476863861083984
33,0,32,False,"[-0.02423369511961937,0.0024277567863464355,-0.004374086856842041,0.02850903570652008,-0.010858207941055298,0.0014066696166992188,0.9334490299224854,0.17319795489311218,1.3267768621444702,1.0130664110183716,-0.749458372592926,0.07424461841583252,-1.1356021165847778,0.4370872974395752]","[-0.02379380539059639,0.0002070384653052315,-0.004832653794437647,0.029835527762770653,-0.01106236968189478,0.0013243388384580612]",0.04052683711051941,"[0.1726996898651123,1.327701449394226,1.0165019035339355,-0.751964807510376,0.07521599531173706,-1.138602375984192]",0.014990542083978653,"[-0.29751911759376526,-0.352083683013916,0.9227166175842285,0.7114269137382507,0.009084781631827354,-0.008451328612864017,0.7026504278182983]","[0.25894853472709656,-0.19952845573425293,1.015594244003296,0.2720480263233185,-0.6490618586540222,-0.08202443271875381,0.7056772708892822]","[-0.04849079251289368,-0.09682101011276245,0.7814736366271973]","[0.1040756106376648,0.1375986933708191,0.6830496788024902,0.7097027897834778]",0.0,0.0,0.0,False,False,0.005980014801025391
34,0,33,False,"[-0.024840611964464188,-0.022342383861541748,-0.00682908296585083,0.04740992188453674,-0.006949722766876221,-0.007785409688949585,0.9302447438240051,0.17993107438087463,1.3752554655075073,1.0737242698669434,-0.8092470765113831,0.10488805174827576,-1.1786283254623413,0.3874218463897705]","[-0.02472623437643051,-0.019749632105231285,-0.0063614915125072,0.04525279626250267,-0.007468309253454208,-0.006623553112149239]",0.040404513478279114,"[0.17906464636325836,1.3696022033691406,1.0670266151428223,-0.8017566204071045,0.10111212730407715,-1.173519492149353]",0.013411188498139381,"[-0.29735153913497925,-0.3532229959964752,0.9252285957336426,0.7128333449363708,0.018035804852843285,-0.02337837591767311,0.7007116079330444]","[0.2567657232284546,-0.19235821068286896,1.0183887481689453,0.2492913454771042,-0.6690309047698975,-0.0834449976682663,0.695189356803894]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407553613185883,0.1375988870859146,0.6830494403839111,0.7097029089927673]",0.0,0.0,0.0,False,False,0.011425375938415527
35,0,34,False,"[-0.027155201882123947,-0.009642839431762695,-0.005481839179992676,0.0414888858795166,-0.003724336624145508,-0.009620070457458496,0.9358330368995667,0.17292574048042297,1.4147382974624634,1.1100292205810547,-0.8540570735931396,0.10821115970611572,-1.2268961668014526,0.3627989590167999]","[-0.0268770270049572,-0.010793435387313366,-0.005724367219954729,0.04192403703927994,-0.004192839376628399,-0.009237974882125854]",0.04045490920543671,"[0.17359139025211334,1.409510612487793,1.104852318763733,-0.8472828269004822,0.10732636600732803,-1.220086693763733]",0.011844712309539318,"[-0.2970351576805115,-0.352723091840744,0.9244341850280762,0.7148461937904358,0.01305361744016409,-0.020094869658350945,0.6988708972930908]","[0.25728684663772583,-0.18602682650089264,1.0178141593933105,0.22022968530654907,-0.6850329041481018,-0.08255968242883682,0.6895017027854919]","[-0.04849079251289368,-0.09682101756334305,0.7814736366271973]","[0.10407526791095734,0.13759909570217133,0.6830496788024902,0.709702730178833]",0.0,0.0,0.0,False,False,0.010651707649230957
36,0,35,False,"[-0.021490909159183502,-0.015242695808410645,-0.008631706237792969,0.045906513929367065,-0.005610555410385132,-0.011540830135345459,0.927026093006134,0.1775825172662735,1.3637460470199585,1.0718625783920288,-0.7992826700210571,0.09560412168502808,-1.1685303449630737,0.37186509370803833]","[-0.02212093397974968,-0.014726432040333748,-0.00825221836566925,0.04540695250034332,-0.005442139692604542,-0.011247934773564339]",0.040289491415023804,"[0.17717701196670532,1.368775725364685,1.0761284828186035,-0.8054370880126953,0.09708260744810104,-1.1751105785369873]",0.011135412380099297,"[-0.2975359559059143,-0.35280025005340576,0.9242120385169983,0.7127237319946289,0.014081031084060669,-0.02253137156367302,0.7009413838386536]","[0.2570476233959198,-0.1917942762374878,1.0210963487625122,0.25081878900527954,-0.6669275760650635,-0.08531355112791061,0.6964331865310669]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.104075588285923,0.13759873807430267,0.6830496191978455,0.7097028493881226]",0.0,0.0,0.0,False,False,0.010696887969970703
37,0,36,False,"[-0.01763138175010681,-0.015035927295684814,-0.015466034412384033,0.02824673056602478,-0.014682173728942871,-0.001818537712097168,0.9302005171775818,0.18087317049503326,1.4000977277755737,1.1010856628417969,-0.8183201551437378,0.09692725539207458,-1.2188960313796997,0.3750714957714081]","[-0.01813984476029873,-0.014929274097084999,-0.014804982580244541,0.030359383672475815,-0.013522389344871044,-0.003021947806701064]",0.04026546701788902,"[0.1804739087820053,1.3967721462249756,1.0979431867599487,-0.8165919184684753,0.09693741053342819,-1.2133066654205322]",0.010774083435535431,"[-0.29814887046813965,-0.3523426055908203,0.9205365180969238,0.7085637450218201,0.00953613594174385,-0.012010756880044937,0.7054800987243652]","[0.25517600774765015,-0.18637670576572418,1.0201787948608398,0.23097796738147736,-0.6744652986526489,-0.09414225816726685,0.6948977708816528]","[-0.04849079251289368,-0.09682101011276245,0.7814736366271973]","[0.10407524555921555,0.13759900629520416,0.6830496191978455,0.7097027897834778]",0.0,0.0,0.0,False,False,0.008743882179260254
38,0,37,False,"[-0.0255025252699852,-0.01891779899597168,-0.003359854221343994,0.04269745945930481,-0.0026844441890716553,-0.0017413794994354248,0.941663384437561,0.18335509300231934,1.4058704376220703,1.1208300590515137,-0.8411016464233398,0.10951131582260132,-1.2206791639328003,0.3264464735984802]","[-0.024659905582666397,-0.018563445657491684,-0.004385536070913076,0.04124775901436806,-0.004039856605231762,-0.0019028991227969527]",0.04051637277007103,"[0.18300846219062805,1.4046366214752197,1.1182169914245605,-0.8379127979278564,0.10791243612766266,-1.2197402715682983]",0.009512248449027538,"[-0.2972595691680908,-0.3532598316669464,0.9254241585731506,0.7139974236488342,0.018633641302585602,-0.020535076037049294,0.6995989084243774]","[0.2545510232448578,-0.1849888116121292,1.0232958793640137,0.22668173909187317,-0.680030345916748,-0.09448878467082977,0.690829873085022]","[-0.048490796238183975,-0.09682101011276245,0.7814736366271973]","[0.10407567024230957,0.13759863376617432,0.6830496788024902,0.709702730178833]",0.0,0.0,0.0,False,False,0.0049285888671875
39,0,38,False,"[-0.026733271777629852,-0.0020102858543395996,7.510185241699219e-06,0.03491447865962982,0.0008723735809326172,0.0038195550441741943,0.9338032603263855,0.18234586715698242,1.4275240898132324,1.1466718912124634,-0.8615430593490601,0.12342599034309387,-1.216632604598999,0.3015536367893219]","[-0.026501372456550598,-0.0039053866639733315,-0.0006910361698828638,0.03566689044237137,0.0002571642107795924,0.0030905199237167835]",0.04047195613384247,"[0.18237970769405365,1.424942135810852,1.1432408094406128,-0.8584456443786621,0.12146228551864624,-1.217028021812439]",0.008200458250939846,"[-0.29693952202796936,-0.3525991439819336,0.9250149726867676,0.7162411212921143,0.014672985300421715,-0.012844818644225597,0.6975803375244141]","[0.254380464553833,-0.180990532040596,1.024705171585083,0.22457115352153778,-0.6866602897644043,-0.08847696334123611,0.6857384443283081]","[-0.048490796238183975,-0.09682101011276245,0.7814736366271973]","[0.1040755957365036,0.13759882748126984,0.6830499768257141,0.7097024917602539]",0.0,0.0,0.0,False,False,0.005702972412109375
40,0,39,False,"[-0.02451178804039955,-0.007837355136871338,-0.012478113174438477,0.020582959055900574,-0.005381345748901367,0.007302075624465942,0.9191990494728088,0.18749988079071045,1.4383246898651123,1.138698697090149,-0.8615952134132385,0.14081397652626038,-1.2258491516113281,0.26201131939888]","[-0.024734726175665855,-0.007295186165720224,-0.01128139067441225,0.02242210879921913,-0.004671752918511629,0.0067648389376699924]",0.040129318833351135,"[0.18690073490142822,1.4368653297424316,1.1391595602035522,-0.8612048625946045,0.13834866881370544,-1.224724292755127]",0.006517209578305483,"[-0.2972429692745209,-0.3521266281604767,0.9203795194625854,0.7140024900436401,0.008837416768074036,-0.004244079347699881,0.7000744938850403]","[0.2534218728542328,-0.17995157837867737,1.020447850227356,0.21651454269886017,-0.6956822872161865,-0.08700287342071533,0.6793953776359558]","[-0.04849079251289368,-0.09682101011276245,0.7814736366271973]","[0.10407555848360062,0.13759885728359222,0.6830497980117798,0.7097026705741882]",0.0,0.0,0.0,False,False,0.003856644034385681
41,0,40,False,"[-0.026281923055648804,-0.007159531116485596,-0.010101795196533203,0.024082794785499573,-0.004922270774841309,0.023512929677963257,0.9330262541770935,0.19463591277599335,1.4589134454727173,1.140757441520691,-0.8555777072906494,0.14402127265930176,-1.210026502609253,0.28607285022735596]","[-0.026101695373654366,-0.0072274236008524895,-0.010101933032274246,0.023912370204925537,-0.0048859515227377415,0.02137775346636772]",0.040234629064798355,"[0.19377847015857697,1.4563450813293457,1.140677571296692,-0.8562108278274536,0.14328759908676147,-1.2119011878967285]",0.0060724131762981415,"[-0.29711711406707764,-0.35219675302505493,0.9209216833114624,0.7143034338951111,0.01495872251689434,-7.254015508806333e-05,0.6996761560440063]","[0.25101470947265625,-0.17674171924591064,1.0161112546920776,0.21488159894943237,-0.6977197527885437,-0.08108171075582504,0.6785563230514526]","[-0.04849079251289368,-0.09682101756334305,0.7814736366271973]","[0.10407531261444092,0.13759905099868774,0.6830496788024902,0.709702730178833]",0.0,0.0,0.0,False,False,0.004781126976013184
42,0,41,False,"[-0.02945256233215332,-0.003204047679901123,-0.00815117359161377,0.024638846516609192,-0.006139665842056274,0.0030874013900756836,0.9346824884414673,0.1917959451675415,1.4321012496948242,1.130014181137085,-0.8309617042541504,0.11577627062797546,-1.1825364828109741,0.25409966707229614]","[-0.0290543045848608,-0.003680779365822673,-0.008382411673665047,0.024547629058361053,-0.005976576823741198,0.00542060099542141]",0.040332864969968796,"[0.1920643299818039,1.4346486330032349,1.1315885782241821,-0.8341513872146606,0.11927216500043869,-1.186280608177185]",0.005156904924660921,"[-0.29685714840888977,-0.35210710763931274,0.9212947487831116,0.7150564789772034,0.008831584826111794,-0.005242845043540001,0.6989911198616028]","[0.2512502074241638,-0.17906729876995087,1.019821286201477,0.23241090774536133,-0.681548535823822,-0.08211364597082138,0.689009428024292]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407531261444092,0.13759900629520416,0.6830494403839111,0.7097029685974121]",0.0,0.0,0.0,False,False,0.0066378116607666016
